MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	30.807129	Sec
Channel 1 Displacement	Channel 1 Force	Time
mm	N	Sec
-0.040513556	-0.43764433	5.4594727
-0.038965929	-5.6030993	5.489502
-0.042809699	-7.0820022	5.5195313
-0.041907739	0.43739375	5.5495605
-0.042962994	-2.3490722	5.5795898
-0.041043639	-3.9393847	5.6096191
-0.041093171	-2.7660253	5.6396484
-0.039859701	-5.2545795	5.6696777
-0.041717809	-5.8504028	5.699707
-0.040200878	-8.7651815	5.7297363
-0.042449079	-6.4376202	5.7597656
-0.044251978	-8.3697424	5.7897949
-0.044204701	-3.4933369	5.8198242
-0.044450298	-0.51345402	5.8498535
-0.044683207	-4.6224909	5.8798828
-0.044676863	-6.7648311	5.9099121
-0.043495536	-6.2628484	5.9399414
-0.046044439	-6.8910437	5.9699707
-0.046200804	-7.7466683	6
-0.046093762	-3.6299992	6.0300293
-0.045382757	-2.1568844	6.0600586
-0.046042599	-1.3039234	6.0900879
-0.045885414	-4.2604489	6.1201172
-0.048635453	-7.1940775	6.1501465
-0.048660628	-4.6765823	6.1801758
-0.046881724	-2.4588938	6.2102051
-0.047073498	-3.2378891	6.2402344
-0.049594723	-1.8009888	6.2702637
-0.050246991	-5.5438857	6.300293
-0.04871998	-3.8068202	6.3303223
-0.04674685	-2.4287748	6.3603516
-0.049761523	-1.0736259	6.3903809
-0.049455959	-3.3140574	6.4204102
-0.049066275	-3.0155826	6.4504395
-0.053376276	-2.6965673	6.4804688
-0.046275508	-5.7590213	6.510498
-0.050022472	-1.4231699	6.5405273
-0.048262756	-2.4906518	6.5705566
-0.051189218	-3.2161708	6.6005859
-0.051535923	-3.3599529	6.6306152
-0.050485425	-4.6269989	6.6606445
-0.050360989	-0.41469654	6.6906738
-0.048835207	0.69145852	6.7207031
-0.052566618	-4.722683	6.7507324
-0.053926978	-5.180819	6.7807617
-0.050604898	-6.6859479	6.810791
-0.051688399	-4.9470382	6.8408203
-0.052458145	-1.6665803	6.8708496
-0.05226044	-2.6582527	6.9008789
-0.05313088	-3.2458799	6.9309082
-0.05238774	-4.0584264	6.9609375
-0.05545624	-4.3850226	6.9909668
-0.053724207	-4.6497416	7.0209961
-0.054536883	-3.4062583	7.0510254
-0.054162346	-2.2052386	7.0810547
-0.055504747	-1.716164	7.111084
-0.054946009	-1.885199	7.1411133
-0.054596439	1.2737586	7.1711426
-0.05552071	-0.91319633	7.2011719
-0.054300699	-3.4957957	7.2312012
-0.05702623	-2.2492902	7.2612305
-0.05319187	-5.4539385	7.2912598
-0.055993486	-2.4220133	7.3212891
-0.056576785	-4.898479	7.3513184
-0.056075558	-3.8541501	7.3813477
-0.056962989	-4.955029	7.411377
-0.057389103	-2.2173274	7.4414063
-0.059177879	-4.3428149	7.4714355
-0.055884402	-1.8563094	7.5014648
-0.056570441	-1.4225552	7.5314941
-0.05743679	-2.4896274	7.5615234
-0.058298841	-3.1124959	7.5915527
-0.057553858	-4.3651481	7.621582
-0.060150448	-4.9201975	7.6516113
-0.057514969	-2.7736063	7.6816406
-0.058746647	-5.530158	7.7116699
-0.059642468	-1.729277	7.7416992
-0.058908537	-5.1455779	7.7717285
-0.057443134	-6.3323064	7.8017578
-0.060401574	-5.4998341	7.8317871
-0.058272641	-4.0057693	7.8618164
-0.06066411	-2.0556684	7.8918457
-0.058728844	-5.3041635	7.921875
-0.062133607	-4.0426497	7.9519043
-0.059558965	-4.983304	7.9819336
-0.059790034	-6.3509512	8.0119629
-0.060934268	-5.7182479	8.0419922
-0.061667584	-3.1645381	8.0720215
-0.063348301	-1.6848156	8.1020508
-0.059499204	-0.095681325	8.1320801
-0.061183754	-1.3510482	8.1621094
-0.064095274	-4.1946788	8.1921387
-0.062831104	-6.3214469	8.222168
-0.061860379	-4.0508451	8.2521973
-0.063838474	-5.2021275	8.2822266
-0.067223996	-5.0269461	8.3122559
-0.065895721	-2.9407973	8.3422852
-0.063968025	-2.0689862	8.3723145
-0.064894699	-3.1612599	8.4023438
-0.064916186	-5.6660008	8.432373
-0.066301979	-5.2945333	8.4624023
-0.062476423	-4.4096093	8.4924316
-0.064964287	-5.4279175	8.5224609
-0.068119764	-6.6802111	8.5524902
-0.065993957	-4.2385254	8.5825195
-0.067461357	-3.3915062	8.6125488
-0.065604687	-6.9572234	8.6425781
-0.066702917	-6.923007	8.6726074
-0.067580476	-4.4628811	8.7026367
-0.067843057	-5.4664369	8.732666
-0.067106523	-1.8481138	8.7626953
-0.07095664	-3.1883056	8.7927246
-0.068548337	-3.5130064	8.8227539
-0.068451941	-5.9671903	8.8527832
-0.068956643	-4.5089817	8.8828125
-0.069638796	-1.0480145	8.9128418
-0.072508819	-4.3024516	8.9428711
-0.071053237	-0.32126626	8.9729004
-0.068864748	-3.7611294	9.0029297
-0.073495515	-2.3910749	9.032959
-0.07142061	-5.3322334	9.0629883
-0.070980176	-3.7015061	9.0930176
-0.070170514	-2.698616	9.1230469
-0.070171133	-0.97445869	9.1530762
-0.071461134	-2.2464218	9.1831055
-0.072304361	-2.8713393	9.2131348
-0.0701259	-2.9451001	9.2431641
-0.0726308	-2.8463426	9.2731934
-0.073704883	-4.0653925	9.3032227
-0.072825231	-2.7340622	9.333252
-0.074321494	-2.6342804	9.3632813
-0.072530515	-2.1921256	9.3933105
-0.075268477	-1.8188143	9.4233398
-0.074848913	-5.3531322	9.4533691
-0.07409595	-2.1103742	9.4833984
-0.075234093	-4.3579769	9.5134277
-0.074865289	-3.0541019	9.543457
-0.076192953	-0.62593919	9.5734863
-0.077261716	-4.0235949	9.6035156
-0.076538838	-6.2333441	9.6335449
-0.075596146	-4.9081092	9.6635742
-0.075740032	-2.9846439	9.6936035
-0.078345574	-5.3662453	9.7236328
-0.074863039	-7.6704493	9.7536621
-0.07652615	-1.4551328	9.7836914
-0.076414607	-6.8521147	9.8137207
-0.077932149	-5.5065956	9.84375
-0.078900628	-6.5992789	9.8737793
-0.077322096	-5.2765031	9.9038086
-0.079123914	-2.6396074	9.9338379
-0.078911476	-5.7239847	9.9638672
-0.076884106	-4.5335684	9.9938965
-0.077904724	-3.1737583	10.023926
-0.081274696	-5.026741	10.053955
-0.079280898	-4.2604489	10.083984
-0.079534069	-4.9533901	10.114014
-0.080731973	-4.5186114	10.144043
-0.078747332	-5.0695634	10.174072
-0.079542458	-2.7029188	10.204102
-0.081186689	-5.1738524	10.234131
-0.080616541	-6.4601583	10.26416
-0.07913702	-6.5480566	10.294189
-0.079658501	-3.4957957	10.324219
-0.079905123	-3.5015326	10.354248
-0.08214473	-3.9147978	10.384277
-0.083481401	-0.91012293	10.414307
-0.079803817	-3.9660203	10.444336
-0.082428195	-6.6171045	10.474365
-0.082765073	-4.5186114	10.504395
-0.083415091	-2.4519274	10.534424
-0.082544848	-4.1241961	10.564453
-0.082806617	-4.8894639	10.594482
-0.082099088	-1.8841746	10.624512
-0.083217993	-2.140698	10.654541
-0.082881525	-2.7957344	10.68457
-0.084529489	-5.7028813	10.7146
-0.084574312	-3.0348423	10.744629
-0.085404851	-1.5770429	10.774658
-0.083430849	-5.4912286	10.804688
-0.085392363	-0.40547645	10.834717
-0.085951917	-0.17804748	10.864746
-0.08764486	-4.9947782	10.894775
-0.086232923	-4.479887	10.924805
-0.085273862	-4.1114931	10.954834
-0.087094158	-3.6199596	10.984863
-0.084787987	-2.2531831	11.014893
-0.086277746	-0.85767084	11.044922
-0.086518429	-2.3605461	11.074951
-0.085118517	-3.8103032	11.10498
-0.088519603	-6.2607994	11.13501
-0.088859141	-5.6237931	11.165039
-0.089715458	-3.9051678	11.195068
-0.088141583	-2.00547	11.225098
-0.085370667	-4.0014668	11.255127
-0.090055205	-2.2843266	11.285156
-0.089806132	-2.8877306	11.315186
-0.088693365	-3.730191	11.345215
-0.086045243	-1.548973	11.375244
-0.089627862	-3.7625637	11.405273
-0.090170436	-3.7791598	11.435303
-0.091239147	-3.9453263	11.465332
-0.090539239	-2.0333352	11.495361
-0.089618042	-5.2592921	11.525391
-0.09103325	-6.9525113	11.55542
-0.091682449	-2.967433	11.585449
-0.091956705	-5.3055978	11.615479
-0.092135578	-0.46530461	11.645508
-0.092486784	-3.6449564	11.675537
-0.093861528	-0.98613745	11.705566
-0.091874838	-5.5080299	11.735596
-0.090374283	-4.9986711	11.765625
-0.092348844	-3.5789814	11.795654
-0.091063134	-5.1738524	11.825684
-0.093180396	-4.0174479	11.855713
-0.092797875	-2.8297462	11.885742
-0.094520703	-4.6067142	11.915771
-0.092865624	-6.5945668	11.945801
-0.093804836	-5.3105149	11.97583
-0.093906142	-7.1045403	12.005859
-0.095703878	-4.2934361	12.035889
-0.09454076	-3.9793384	12.065918
-0.093875237	-5.9895234	12.095947
-0.093932748	-2.1835203	12.125977
-0.094805188	-3.185437	12.156006
-0.096341409	-5.0171113	12.186035
-0.096704893	-5.7487769	12.216064
-0.095811322	-3.904963	12.246094
-0.09607207	-6.9008784	12.276123
-0.096612178	-2.4334872	12.306152
-0.096110545	-5.0658751	12.336182
-0.097112589	-6.4761395	12.366211
-0.096504733	-4.1032972	12.39624
-0.096834444	-4.3239651	12.42627
-0.098209597	-3.5380032	12.456299
-0.097863302	-6.3937736	12.486328
-0.097923473	-0.24689084	12.516357
-0.097249918	-4.0074086	12.546387
-0.097625479	-3.2827604	12.576416
-0.09897586	-3.3130329	12.606445
-0.10037414	-4.0106869	12.636475
-0.10142422	-4.0580163	12.666504
-0.10154662	-2.7150073	12.696533
-0.099248476	-4.5239387	12.726563
-0.099254206	-6.0573425	12.756592
-0.10085674	-6.1038527	12.786621
-0.10057655	-6.6929145	12.81665
-0.099942289	-4.0875206	12.84668
-0.10361742	-5.1302109	12.876709
-0.10409429	-4.0211363	12.906738
-0.10319991	-3.7982147	12.936768
-0.099460512	-6.330667	12.966797
-0.10053378	-8.5369329	12.996826
-0.10120421	-8.498004	13.026855
-0.10164526	-5.3562055	13.056885
-0.10522625	-5.6514535	13.086914
-0.10241665	-5.4457431	13.116943
-0.10572112	-2.0005527	13.146973
-0.10349441	-3.0883188	13.177002
-0.10223736	-7.7050757	13.207031
-0.10285484	-1.035926	13.237061
-0.10190417	-6.71033	13.26709
-0.1048687	-5.7551284	13.297119
-0.10452158	-3.1006122	13.327148
-0.10511696	-2.5928924	13.357178
-0.10365406	-4.7210436	13.387207
-0.10351366	-3.4419093	13.417236
-0.10912958	-3.7025306	13.447266
-0.10645915	-2.8647828	13.477295
-0.10867768	-1.8917555	13.507324
-0.10748719	-0.87734038	13.537354
-0.1068738	-4.9476528	13.567383
-0.107058	-2.5355229	13.597412
-0.10621151	-6.4224582	13.627441
-0.10747716	-2.3714054	13.657471
-0.10789053	-5.6498146	13.6875
-0.10903727	-3.9088559	13.717529
-0.10817461	-1.7468976	13.747559
-0.1082579	-3.4517441	13.777588
-0.10881419	-4.8499203	13.807617
-0.10867972	-4.6601911	13.837646
-0.1078979	-5.1187372	13.867676
-0.10852028	-5.1476264	13.897705
-0.10890976	-2.7404139	13.927734
-0.10850412	-1.7571422	13.957764
-0.11206591	-4.5686049	13.987793
-0.1128111	-4.7382545	14.017822
-0.1114425	-4.6073294	14.047852
-0.11152948	-5.1754918	14.077881
-0.11101004	-3.3820813	14.10791
-0.11142101	-4.2795038	14.137939
-0.11247013	-5.4186974	14.167969
-0.1095121	-4.9546194	14.197998
-0.11141425	-7.7544546	14.228027
-0.11055692	-6.7447519	14.258057
-0.11137087	-9.0462923	14.288086
-0.11438902	-4.8794246	14.318115
-0.11362506	0.83754581	14.348145
-0.11502574	-4.2397547	14.378174
-0.11227467	-4.1387434	14.408203
-0.11630715	-5.7377124	14.438232
-0.11361912	-7.7802706	14.468262
-0.1140833	-6.4859743	14.498291
-0.11466859	-9.782465	14.52832
-0.11619028	-5.4137802	14.55835
-0.11192019	-6.4380298	14.588379
-0.11573122	-5.3426828	14.618408
-0.11593322	-5.8911757	14.648438
-0.11413426	-3.2637055	14.678467
-0.11668332	-5.8715062	14.708496
-0.11664136	-4.7960339	14.738525
-0.115862	-3.1926084	14.768555
-0.11460658	-3.4113805	14.798584
-0.11917078	-3.0266466	14.828613
-0.11697619	-5.2816253	14.858643
-0.11710186	-4.323555	14.888672
-0.11866116	-6.9906211	14.918701
-0.11880647	-3.8314071	14.94873
-0.116371	-2.4277503	14.97876
-0.11760043	-3.2872679	15.008789
-0.12037216	-4.759973	15.038818
-0.11947593	-3.8092787	15.068848
-0.11993663	-6.2927623	15.098877
-0.12143985	-3.0381205	15.128906
-0.11914765	-4.1760335	15.158936
-0.11982878	-0.89578056	15.188965
-0.11865072	-2.4353313	15.218994
-0.12162691	-4.299788	15.249023
-0.12165966	-6.7670846	15.279053
-0.12451618	-5.5617113	15.309082
-0.12081772	-5.5953135	15.339111
-0.12043028	-0.68658692	15.369141
-0.12148038	-3.1313457	15.39917
-0.11981732	-3.1610551	15.429199
-0.12261443	-5.8321671	15.459229
-0.12403992	-4.6356039	15.489258
-0.12130579	-5.1156635	15.519287
-0.1227008	-5.8137274	15.549316
-0.12374315	-5.0765295	15.579346
-0.12143637	-3.5545993	15.609375
-0.12256736	-5.6455116	15.639404
-0.12441835	-6.10918	15.669434
-0.12528531	-4.9152803	15.699463
-0.12210399	-6.400125	15.729492
-0.12282094	-4.7276001	15.759521
-0.12598772	-4.3200722	15.789551
-0.12279187	-2.8942871	15.81958
-0.12501802	-2.7961442	15.849609
-0.12583505	-4.2250028	15.879639
-0.12560807	-7.4249897	15.909668
-0.12512875	-6.122498	15.939697
-0.12489174	-6.2962456	15.969727
-0.12701924	-6.8906341	15.999756
-0.12732521	-4.8415194	16.029785
-0.12987222	-8.0152807	16.059814
-0.12738149	-4.8392658	16.089844
-0.12634097	-7.3153729	16.119873
-0.12595089	-6.1556902	16.149902
-0.12792607	-7.8312883	16.179932
-0.12758186	-6.4898672	16.209961
-0.12792975	-5.0179305	16.23999
-0.12742099	-3.6060269	16.27002
-0.12647237	-7.6425838	16.300049
-0.1289895	-5.9337931	16.330078
-0.12910309	-4.0885453	16.360107
-0.13048069	-5.7323856	16.390137
-0.12882699	-6.3216519	16.420166
-0.13126758	-4.4997616	16.450195
-0.13052982	-3.3345466	16.480225
-0.1308669	-6.853549	16.510254
-0.12866203	-5.2275343	16.540283
-0.12869048	-7.2196889	16.570313
-0.13054147	-5.9350228	16.600342
-0.13074942	-8.6488037	16.630371
-0.12772241	-3.8697217	16.6604
-0.13087836	-4.6763773	16.69043
-0.12944038	-10.882678	16.720459
-0.13107295	-8.9723263	16.750488
-0.13083129	-10.04406	16.780518
-0.13127352	-9.0516195	16.810547
-0.13339835	-5.5412221	16.840576
-0.13261122	-5.3441172	16.870605
-0.13362165	-2.6852982	16.900635
-0.13451844	-8.0456047	16.930664
-0.13293315	-8.7752209	16.960693
-0.13427125	-9.8804035	16.990723
-0.13536535	-10.880219	17.020752
-0.13191187	-11.431376	17.050781
-0.13562752	-8.7543221	17.080811
-0.13377944	-7.8415332	17.11084
-0.13240819	-11.795672	17.140869
-0.13426778	-8.4273167	17.170898
-0.13434494	-12.276756	17.200928
-0.13435148	-11.604919	17.230957
-0.13616805	-11.602256	17.260986
-0.13543944	-9.7488632	17.291016
-0.13760889	-10.989017	17.321045
-0.13496256	-12.953306	17.351074
-0.13698323	-12.86254	17.381104
-0.13941097	-15.045602	17.411133
-0.13773742	-9.7900457	17.441162
-0.13832439	-12.358918	17.471191
-0.13962239	-10.26985	17.501221
-0.13901269	-14.262303	17.53125
-0.14041096	-13.186063	17.561279
-0.14150015	-14.996838	17.591309
-0.13914429	-12.344576	17.621338
-0.13655916	-10.958488	17.651367
-0.1382456	-13.518754	17.681396
-0.1397108	-12.27061	17.711426
-0.1409736	-13.265765	17.741455
-0.13898894	-12.192547	17.771484
-0.13927466	-12.650477	17.801514
-0.14340927	-14.640532	17.831543
-0.14139229	-10.734747	17.861572
-0.14132147	-9.2915468	17.891602
-0.14358692	-10.529242	17.921631
-0.14316899	-14.073804	17.95166
-0.14261782	-15.831768	17.981689
-0.14201733	-16.526348	18.011719
-0.14477944	-16.304453	18.041748
-0.14261496	-12.507463	18.071777
-0.14461081	-13.323134	18.101807
-0.14446671	-12.506439	18.131836
-0.14578252	-12.027404	18.161865
-0.14475141	-12.730385	18.191895
-0.14400177	-12.313842	18.221924
-0.14467937	-11.212963	18.251953
-0.14507151	-13.717294	18.281982
-0.1456984	-11.764119	18.312012
-0.14560077	-11.541198	18.342041
-0.14489999	-14.514319	18.37207
-0.14550273	-12.206889	18.4021
-0.14654163	-12.909255	18.432129
-0.14483839	-12.968264	18.462158
-0.14747633	-14.276442	18.492188
-0.14834017	-12.521397	18.522217
-0.14629684	-12.551516	18.552246
-0.14885654	-15.973963	18.582275
-0.14694808	-16.376369	18.612305
-0.147453	-16.795731	18.642334
-0.14764518	-16.954931	18.672363
-0.14817193	-13.362627	18.702393
-0.14826567	-13.815846	18.732422
-0.14959273	-14.412899	18.762451
-0.14632079	-15.046421	18.79248
-0.14736806	-13.169876	18.82251
-0.14847381	-11.973722	18.852539
-0.15019608	-14.047988	18.882568
-0.14980108	-14.647499	18.912598
-0.151307	-15.810665	18.942627
-0.14888622	-13.658695	18.972656
-0.15083832	-12.664616	19.002686
-0.15019587	-16.721149	19.032715
-0.15104645	-16.150579	19.062744
-0.1495219	-13.955377	19.092773
-0.15253705	-15.225701	19.122803
-0.1510479	-14.553249	19.152832
-0.14778435	-15.258893	19.182861
-0.15116107	-17.588863	19.212891
-0.14903317	-14.840916	19.24292
-0.15071593	-15.081048	19.272949
-0.15227076	-13.778966	19.302979
-0.15200901	-17.232353	19.333008
-0.15375194	-13.613414	19.363037
-0.15508343	-16.017195	19.393066
-0.15444125	-17.123966	19.423096
-0.15416536	-17.735565	19.453125
-0.15293226	-17.728804	19.483154
-0.15516387	-16.579826	19.513184
-0.15788668	-16.339079	19.543213
-0.15584765	-15.897743	19.573242
-0.15474615	-18.474607	19.603271
-0.15623304	-19.50193	19.633301
-0.15558815	-17.606483	19.66333
-0.15778072	-18.046385	19.693359
-0.1572009	-16.43169	19.723389
-0.15749215	-15.89385	19.753418
-0.1563102	-19.128004	19.783447
-0.15583661	-18.895248	19.813477
-0.15651569	-18.05294	19.843506
-0.15837093	-19.982195	19.873535
-0.15773529	-21.020582	19.903564
-0.15808113	-18.415188	19.933594
-0.15627991	-21.017303	19.963623
-0.16011325	-17.006153	19.993652
-0.15798329	-20.353046	20.023682
-0.15912001	-21.253952	20.053711
-0.15867855	-23.178493	20.08374
-0.15812165	-21.497978	20.11377
-0.15871313	-21.343081	20.143799
-0.1590936	-17.867516	20.173828
-0.15982263	-19.866226	20.203857
-0.16061631	-19.030066	20.233887
-0.16027841	-20.790489	20.263916
-0.1611947	-23.813194	20.293945
-0.16112696	-21.463352	20.323975
-0.1632718	-20.425783	20.354004
-0.16067465	-21.106022	20.384033
-0.1608656	-19.157099	20.414063
-0.15957457	-21.283253	20.444092
-0.16298936	-22.367741	20.474121
-0.15925856	-23.112928	20.50415
-0.16086641	-20.930225	20.53418
-0.16063207	-19.957813	20.564209
-0.1637896	-22.331678	20.594238
-0.16342776	-18.187555	20.624268
-0.1631052	-23.063141	20.654297
-0.16396929	-23.380926	20.684326
-0.16447298	-23.026875	20.714355
-0.16430618	-24.618416	20.744385
-0.16484854	-20.176432	20.774414
-0.1672986	-19.98035	20.804443
-0.16438048	-18.274633	20.834473
-0.16529819	-22.692287	20.864502
-0.16495824	-23.97854	20.894531
-0.16699937	-26.128872	20.924561
-0.16561849	-22.473463	20.95459
-0.16747768	-24.990088	20.984619
-0.16630392	-22.091137	21.014648
-0.16809735	-21.329353	21.044678
-0.1695118	-24.340992	21.074707
-0.16509025	-26.097113	21.104736
-0.16726196	-24.303293	21.134766
-0.16758104	-22.986101	21.164795
-0.16927008	-23.039577	21.194824
-0.17023733	-20.70587	21.224854
-0.17016795	-24.40205	21.254883
-0.16970643	-22.187231	21.284912
-0.16798539	-23.159029	21.314941
-0.16734239	-24.911409	21.344971
-0.1707138	-21.497772	21.375
-0.17009223	-26.003069	21.405029
-0.16840436	-24.092665	21.435059
-0.16980119	-26.041588	21.465088
-0.17050995	-24.970009	21.495117
-0.17168058	-24.721476	21.525146
-0.17162266	-24.708157	21.555176
-0.17063296	-25.185963	21.585205
-0.17139775	-21.041071	21.615234
-0.17297509	-22.44232	21.645264
-0.17045121	-25.65086	21.675293
-0.17248227	-26.809263	21.705322
-0.17128584	-28.863501	21.735352
