MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.57642	Sec
Channel 1 Displacement	Channel 1 Force	Time
mm	N	Sec
-0.57628655	-762.07056	72.143799
-0.57871246	-767.64087	72.243896
-0.57734656	-770.33105	72.343994
-0.57810628	-773.52448	72.444092
-0.58041221	-774.60461	72.544189
-0.58069116	-778.3114	72.644287
-0.5793969	-783.59583	72.744385
-0.58130908	-785.21027	72.844482
-0.58431637	-786.78809	72.94458
-0.58286202	-792.76367	73.044678
-0.58587343	-798.47906	73.144775
-0.58533698	-800.87384	73.244873
-0.58718944	-805.83783	73.344971
-0.58560717	-808.78925	73.445068
-0.58812964	-811.36621	73.545166
-0.58950824	-815.49872	73.645264
-0.58878106	-819.8598	73.745361
-0.59041184	-821.32861	73.845459
-0.58860993	-821.56964	73.945557
-0.59082031	-827.70032	74.045654
-0.59351212	-824.30469	74.145752
-0.59290832	-829.01172	74.24585
-0.59495622	-833.49451	74.345947
-0.59538865	-837.01373	74.446045
-0.59663075	-839.05316	74.546143
-0.59779978	-834.95111	74.64624
-0.59698093	-845.04919	74.746338
